1156,1132.194508,192.168.200.2,192.168.200.1,ICMP,1042,Echo (ping) request,id=0x0001,seq=60/15360,ttl=128,(reply in 1157)
1157,1132.194557,192.168.200.1,192.168.200.2,ICMP,1042,Echo (ping) reply,id=0x0001,seq=60/15360,ttl=128,(request in 1156)
1162,1133.208607,192.168.200.2,192.168.200.1,ICMP,1042,Echo (ping) request,id=0x0001,seq=61/15616,ttl=128,(reply in 1163)
1163,1133.208657,192.168.200.1,192.168.200.2,ICMP,1042,Echo (ping) reply,id=0x0001,seq=61/15616,ttl=128,(request in 1162)
1167,1134.213217,192.168.200.2,192.168.200.1,ICMP,1042,Echo (ping) request,id=0x0001,seq=62/15872,ttl=128,(reply in 1168)
1168,1134.213277,192.168.200.1,192.168.200.2,ICMP,1042,Echo (ping) reply,id=0x0001,seq=62/15872,ttl=128,(request in 1167)
1175,1144.068969,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=63/16128,ttl=128,(reply in 1176)
1176,1144.069035,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=63/16128,ttl=128,(request in 1175)
1178,1145.086114,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=64/16384,ttl=128,(reply in 1179)
1179,1145.086177,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=64/16384,ttl=128,(request in 1178)
1181,1146.100559,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=65/16640,ttl=128,(reply in 1182)
1182,1146.100617,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=65/16640,ttl=128,(request in 1181)
1184,1147.105168,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=66/16896,ttl=128,(reply in 1185)
1185,1147.105228,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=66/16896,ttl=128,(request in 1184)
1188,1148.108618,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=67/17152,ttl=128,(reply in 1189)
1189,1148.108679,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=67/17152,ttl=128,(request in 1188)
1190,1149.115570,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=68/17408,ttl=128,(reply in 1191)
1191,1149.115631,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=68/17408,ttl=128,(request in 1190)
1193,1150.134558,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=69/17664,ttl=128,(reply in 1194)
1194,1150.134619,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=69/17664,ttl=128,(request in 1193)
1198,1151.146535,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=70/17920,ttl=128,(reply in 1199)
